Time,Channel A,Channel B
38.92445027,-291.19230000,-4.07513700
38.92778427,-309.56450000,-4.07513700
38.93111827,-323.34360000,-4.07513700
38.93445227,-323.34360000,-4.07513700
38.93778627,-327.93660000,-4.07513700
38.94112027,-332.52960000,-4.07513700
38.94445427,-332.52960000,-4.07513700
38.94778827,-332.52960000,-4.07513700
38.95112227,-323.34360000,-4.07513700
38.95445627,-309.56450000,-4.07513700
38.95779027,-295.78540000,-4.07513700
38.96112427,-286.59930000,-4.07513700
38.96445827,-277.42850000,-4.07513700
38.96779227,-259.05630000,-4.07513700
38.97112627,-240.68420000,-4.07513700
38.97446027,-231.49810000,-4.12091400
38.97779427,-226.90510000,-4.07513700
38.98112827,-217.71900000,-4.07513700
38.98446227,-213.12600000,-4.07513700
38.98779627,-208.53300000,-4.07513700
38.99113027,-208.53300000,-4.07513700
38.99446427,-222.31210000,-4.07513700
38.99779827,-231.49810000,-4.07513700
39.00113227,-236.09120000,-4.07513700
39.00446627,-249.87030000,-4.07513700
39.00780027,-263.64940000,-4.07513700
39.01113427,-282.00630000,-4.07513700
39.01446827,-295.78540000,-4.12091400
39.01780227,-304.97140000,-4.07513700
39.02113627,-314.15750000,-4.07513700
39.02447027,-327.93660000,-4.07513700
39.02780427,-337.12270000,-4.07513700
39.03113827,-341.71570000,-4.07513700
39.03447227,-337.12270000,-4.07513700
39.03780627,-332.52960000,-4.12091400
39.04114027,-327.93660000,-4.12091400
39.04447427,-323.34360000,-4.07513700
39.04780827,-314.15750000,-4.07513700
39.05114227,-295.78540000,-4.07513700
39.05447627,-282.00630000,-4.12091400
39.05781027,-268.24240000,-4.07513700
39.06114427,-254.46330000,-4.07513700
39.06447827,-240.68420000,-4.07513700
39.06781227,-226.90510000,-4.07513700
39.07114627,-213.12600000,-4.07513700
39.07448027,-213.12600000,-4.07513700
39.07781427,-213.12600000,-4.07513700
39.08114827,-213.12600000,-4.07513700
39.08448227,-213.12600000,-4.12091400
39.08781627,-217.71900000,-4.07513700
39.09115027,-226.90510000,-4.07513700
39.09448427,-240.68420000,-4.07513700
39.09781827,-249.87030000,-4.07513700
39.10115227,-263.64940000,-4.07513700
39.10448627,-277.42850000,-4.07513700
39.10782027,-291.19230000,-4.07513700
39.11115427,-304.97140000,-4.12091400
39.11448827,-314.15750000,-4.07513700
39.11782227,-323.34360000,-4.07513700
39.12115627,-323.34360000,-4.07513700
39.12449027,-332.52960000,-4.07513700
39.12782427,-332.52960000,-4.07513700
39.13115827,-323.34360000,-4.07513700
39.13449227,-314.15750000,-4.07513700
39.13782627,-304.97140000,-4.07513700
39.14116027,-295.78540000,-4.12091400
39.14449427,-282.00630000,-4.07513700
39.14782827,-263.64940000,-4.07513700
39.15116227,-245.27720000,-4.07513700
39.15449627,-231.49810000,-4.07513700
39.15783027,-222.31210000,-4.07513700
39.16116427,-213.12600000,-4.07513700
39.16449827,-203.93990000,-4.07513700
39.16783227,-194.75390000,-4.07513700
39.17116627,-194.75390000,-4.07513700
39.17450027,-194.75390000,-4.07513700
39.17783427,-203.93990000,-4.07513700
39.18116827,-213.12600000,-4.07513700
39.18450227,-217.71900000,-4.07513700
39.18783627,-231.49810000,-4.12091400
39.19117027,-249.87030000,-4.12091400
39.19450427,-259.05630000,-4.12091400
39.19783827,-268.24240000,-4.07513700
39.20117227,-286.59930000,-4.07513700
39.20450627,-295.78540000,-4.07513700
39.20784027,-309.56450000,-4.07513700
