Time,Channel A,Channel B
(s),(mV),(V)

-3.39734583,-185.56780000,-4.07513700
-3.39401183,-190.16080000,-4.07513700
-3.39067783,-194.75390000,-4.07513700
-3.38734383,-199.34690000,-4.07513700
-3.38400983,-199.34690000,-4.07513700
-3.38067583,-194.75390000,-4.07513700
-3.37734183,-185.56780000,-4.07513700
-3.37400783,-176.39700000,-4.07513700
-3.37067383,-158.02480000,-4.12091400
-3.36733983,-148.83880000,-4.07513700
-3.36400583,-135.05970000,-4.07513700
-3.36067183,-121.28050000,-4.12091400
-3.35733783,-112.09450000,-4.12091400
-3.35400383,-102.90840000,-4.12091400
-3.35066983,-93.72234000,-4.12091400
-3.34733583,-84.53626000,-4.07513700
-3.34400183,-84.53626000,-4.07513700
-3.34066783,-79.95850000,-4.07513700
-3.33733383,-84.53626000,-4.12091400
-3.33399983,-98.31538000,-4.07513700
-3.33066583,-102.90840000,-4.07513700
-3.32733183,-107.50140000,-4.07513700
-3.32399783,-125.87360000,-4.12091400
-3.32066383,-144.24570000,-4.12091400
-3.31732983,-158.02480000,-4.07513700
-3.31399583,-171.80390000,-4.07513700
-3.31066183,-180.97480000,-4.07513700
-3.30732783,-194.75390000,-4.07513700
-3.30399383,-203.93990000,-4.07513700
-3.30065983,-203.93990000,-4.07513700
-3.29732583,-203.93990000,-4.07513700
-3.29399183,-203.93990000,-4.07513700
-3.29065783,-199.34690000,-4.07513700
-3.28732383,-199.34690000,-4.12091400
-3.28398983,-185.56780000,-4.07513700
-3.28065583,-171.80390000,-4.07513700
-3.27732183,-158.02480000,-4.12091400
-3.27398783,-148.83880000,-4.07513700
-3.27065383,-139.65270000,-4.07513700
-3.26731983,-121.28050000,-4.07513700
-3.26398583,-107.50140000,-4.07513700
-3.26065183,-102.90840000,-4.07513700
-3.25731783,-98.31538000,-4.07513700
-3.25398383,-98.31538000,-4.12091400
-3.25064983,-98.31538000,-4.07513700
-3.24731583,-93.72234000,-4.12091400
-3.24398183,-102.90840000,-4.07513700
-3.24064783,-107.50140000,-4.07513700
-3.23731383,-125.87360000,-4.07513700
-3.23397983,-139.65270000,-4.07513700
-3.23064583,-148.83880000,-4.12091400
-3.22731183,-162.61790000,-4.12091400
-3.22397783,-176.39700000,-4.07513700
-3.22064383,-194.75390000,-4.07513700
-3.21730983,-199.34690000,-4.07513700
-3.21397583,-203.93990000,-4.12091400
-3.21064183,-213.12600000,-4.07513700
-3.20730783,-222.31210000,-4.07513700
-3.20397383,-222.31210000,-4.07513700
-3.20063983,-213.12600000,-4.12091400
-3.19730583,-203.93990000,-4.07513700
-3.19397183,-194.75390000,-4.12091400
-3.19063783,-185.56780000,-4.07513700
-3.18730383,-176.39700000,-4.12091400
-3.18396983,-158.02480000,-4.07513700
-3.18063583,-144.24570000,-4.07513700
-3.17730183,-135.05970000,-4.12091400
-3.17396783,-125.87360000,-4.07513700
-3.17063383,-116.68750000,-4.07513700
-3.16729983,-107.50140000,-4.07513700
-3.16396583,-98.31538000,-4.07513700
-3.16063183,-102.90840000,-4.07513700
-3.15729783,-107.50140000,-4.12091400
-3.15396383,-112.09450000,-4.12091400
-3.15062983,-116.68750000,-4.12091400
