Time,Channel A,Channel B
(s),(mV),(V)

42.43848628,-47.80724000,-4.07513700
42.44182028,-52.40028000,-4.07513700
42.44515428,-47.80724000,-4.07513700
42.44848828,-47.80724000,-4.07513700
42.45182228,-38.62117000,-4.07513700
42.45515628,-34.02814000,-4.07513700
42.45849028,-29.43510000,-4.07513700
42.46182428,-24.84207000,-4.07513700
42.46515828,-20.24903000,-4.07513700
42.46849228,-15.65599000,-4.07513700
42.47182628,-11.06296000,-4.12091400
42.47516028,-11.06296000,-4.07513700
42.47849428,-1.87688800,-4.12091400
42.48182828,-1.87688800,-4.07513700
42.48516228,-1.87688800,-4.12091400
42.48849628,-1.87688800,-4.07513700
42.49183028,-11.06296000,-4.07513700
42.49516428,-11.06296000,-4.07513700
42.49849828,-15.65599000,-4.07513700
42.50183228,-20.24903000,-4.07513700
42.50516628,-24.84207000,-4.07513700
42.50850028,-29.43510000,-4.07513700
42.51183428,-29.43510000,-4.07513700
42.51516828,-34.02814000,-4.07513700
42.51850228,-43.21421000,-4.07513700
42.52183628,-47.80724000,-4.07513700
42.52517028,-47.80724000,-4.07513700
42.52850428,-47.80724000,-4.07513700
42.53183828,-47.80724000,-4.12091400
42.53517228,-43.21421000,-4.07513700
42.53850628,-38.62117000,-4.12091400
42.54184028,-34.02814000,-4.07513700
42.54517428,-29.43510000,-4.07513700
42.54850828,-29.43510000,-4.07513700
42.55184228,-20.24903000,-4.07513700
42.55517628,-15.65599000,-4.07513700
42.55851028,-11.06296000,-4.07513700
42.56184428,-1.87688800,-4.07513700
42.56517828,-1.87688800,-4.07513700
42.56851228,2.71614700,-4.07513700
42.57184628,-1.87688800,-4.07513700
42.57518028,-1.87688800,-4.07513700
42.57851428,-1.87688800,-4.07513700
42.58184828,-1.87688800,-4.07513700
42.58518228,-11.06296000,-4.07513700
42.58851628,-11.06296000,-4.07513700
42.59185028,-20.24903000,-4.07513700
42.59518428,-24.84207000,-4.07513700
42.59851828,-29.43510000,-4.07513700
42.60185228,-34.02814000,-4.07513700
42.60518628,-38.62117000,-4.07513700
42.60852028,-38.62117000,-4.07513700
42.61185428,-43.21421000,-4.07513700
42.61518828,-43.21421000,-4.07513700
42.61852228,-47.80724000,-4.07513700
42.62185628,-47.80724000,-4.07513700
42.62519028,-43.21421000,-4.07513700
42.62852428,-38.62117000,-4.07513700
42.63185828,-29.43510000,-4.07513700
42.63519228,-29.43510000,-4.07513700
42.63852628,-20.24903000,-4.07513700
42.64186028,-15.65599000,-4.07513700
42.64519428,-15.65599000,-4.07513700
42.64852828,-11.06296000,-4.07513700
42.65186228,-6.46992300,-4.12091400
42.65519628,-1.87688800,-4.07513700
42.65853028,-1.87688800,-4.07513700
42.66186428,2.71614700,-4.07513700
42.66519828,2.71614700,-4.07513700
42.66853228,-1.87688800,-4.07513700
42.67186628,-6.46992300,-4.12091400
42.67520028,-11.06296000,-4.07513700
42.67853428,-15.65599000,-4.07513700
42.68186828,-20.24903000,-4.07513700
42.68520228,-20.24903000,-4.07513700
42.68853628,-29.43510000,-4.07513700
42.69187028,-29.43510000,-4.07513700
42.69520428,-34.02814000,-4.07513700
42.69853828,-38.62117000,-4.07513700
42.70187228,-47.80724000,-4.07513700
42.70520628,-47.80724000,-4.07513700
42.70854028,-43.21421000,-4.07513700
42.71187428,-43.21421000,-4.12091400
42.71520828,-38.62117000,-4.07513700
42.71854228,-38.62117000,-4.07513700
42.72187628,-29.43510000,-4.07513700
42.72521028,-29.43510000,-4.07513700
42.72854428,-24.84207000,-4.07513700
42.73187828,-20.24903000,-4.07513700
42.73521228,-15.65599000,-4.07513700
42.73854628,-11.06296000,-4.07513700
42.74188028,-1.87688800,-4.07513700
42.74521428,-1.87688800,-4.07513700
42.74854828,-1.87688800,-4.07513700
42.75188228,-6.46992300,-4.07513700
42.75521628,-1.87688800,-4.12091400
42.75855028,-6.46992300,-4.07513700
42.76188428,-6.46992300,-4.07513700
42.76521828,-11.06296000,-4.07513700
42.76855228,-15.65599000,-4.07513700
42.77188628,-24.84207000,-4.07513700
42.77522028,-29.43510000,-4.07513700
42.77855428,-38.62117000,-4.07513700
42.78188828,-38.62117000,-4.07513700
42.78522228,-43.21421000,-4.07513700
42.78855628,-47.80724000,-4.07513700
42.79189028,-47.80724000,-4.07513700
42.79522428,-47.80724000,-4.07513700
42.79855828,-47.80724000,-4.07513700
42.80189228,-47.80724000,-4.07513700
42.80522628,-47.80724000,-4.07513700
42.80856028,-38.62117000,-4.07513700
42.81189428,-34.02814000,-4.07513700
42.81522828,-29.43510000,-4.07513700
42.81856228,-29.43510000,-4.12091400
42.82189628,-20.24903000,-4.07513700
42.82523028,-15.65599000,-4.07513700
42.82856428,-11.06296000,-4.07513700
42.83189828,-11.06296000,-4.12091400
42.83523228,-11.06296000,-4.07513700
42.83856628,-6.46992300,-4.12091400
42.84190028,-1.87688800,-4.07513700
42.84523428,-1.87688800,-4.07513700
42.84856828,-6.46992300,-4.07513700
42.85190228,-11.06296000,-4.07513700
42.85523628,-20.24903000,-4.07513700
42.85857028,-24.84207000,-4.12091400
42.86190428,-29.43510000,-4.07513700
42.86523828,-34.02814000,-4.07513700
42.86857228,-38.62117000,-4.07513700
42.87190628,-38.62117000,-4.07513700
42.87524028,-47.80724000,-4.07513700
42.87857428,-47.80724000,-4.12091400
42.88190828,-52.40028000,-4.07513700
42.88524228,-52.40028000,-4.07513700
42.88857628,-47.80724000,-4.12091400
42.89191028,-47.80724000,-4.07513700
42.89524428,-47.80724000,-4.07513700
42.89857828,-43.21421000,-4.07513700
42.90191228,-38.62117000,-4.07513700
42.90524628,-34.02814000,-4.12091400
42.90858028,-29.43510000,-4.07513700
42.91191428,-24.84207000,-4.07513700
42.91524828,-15.65599000,-4.07513700
42.91858228,-11.06296000,-4.07513700
42.92191628,-11.06296000,-4.07513700
42.92525028,-6.46992300,-4.07513700
42.92858428,-11.06296000,-4.07513700
42.93191828,-11.06296000,-4.07513700
42.93525228,-11.06296000,-4.07513700
42.93858628,-15.65599000,-4.07513700
42.94192028,-15.65599000,-4.07513700
42.94525428,-20.24903000,-4.07513700
42.94858828,-29.43510000,-4.07513700
42.95192228,-29.43510000,-4.07513700
42.95525628,-38.62117000,-4.07513700
42.95859028,-47.80724000,-4.07513700
42.96192428,-47.80724000,-4.07513700
42.96525828,-52.40028000,-4.07513700
42.96859228,-56.99331000,-4.07513700
42.97192628,-52.40028000,-4.07513700
42.97526028,-56.99331000,-4.07513700
42.97859428,-52.40028000,-4.07513700
42.98192828,-56.99331000,-4.07513700
42.98526228,-56.99331000,-4.07513700
42.98859628,-47.80724000,-4.07513700
42.99193028,-43.21421000,-4.07513700
42.99526428,-38.62117000,-4.07513700
42.99859828,-34.02814000,-4.07513700
43.00193228,-29.43510000,-4.07513700
43.00526628,-24.84207000,-4.07513700
43.00860028,-20.24903000,-4.07513700
43.01193428,-20.24903000,-4.07513700
43.01526828,-20.24903000,-4.07513700
43.01860228,-20.24903000,-4.12091400
43.02193628,-15.65599000,-4.07513700
43.02527028,-15.65599000,-4.07513700
43.02860428,-20.24903000,-4.07513700
43.03193828,-29.43510000,-4.07513700
43.03527228,-29.43510000,-4.07513700
43.03860628,-38.62117000,-4.07513700
43.04194028,-43.21421000,-4.07513700
43.04527428,-47.80724000,-4.07513700
43.04860828,-52.40028000,-4.12091400
43.05194228,-56.99331000,-4.07513700
43.05527628,-66.17938000,-4.07513700
43.05861028,-66.17938000,-4.07513700
43.06194428,-70.77242000,-4.07513700
43.06527828,-66.17938000,-4.07513700
43.06861228,-66.17938000,-4.07513700
43.07194628,-61.58635000,-4.07513700
43.07528028,-56.99331000,-4.07513700
43.07861428,-56.99331000,-4.07513700
43.08194828,-47.80724000,-4.07513700
43.08528228,-47.80724000,-4.07513700
43.08861628,-47.80724000,-4.07513700
43.09195028,-38.62117000,-4.07513700
43.09528428,-29.43510000,-4.07513700
43.09861828,-29.43510000,-4.07513700
43.10195228,-24.84207000,-4.07513700
43.10528628,-24.84207000,-4.07513700
43.10862028,-24.84207000,-4.07513700
43.11195428,-29.43510000,-4.07513700
43.11528828,-29.43510000,-4.07513700
43.11862228,-29.43510000,-4.07513700
43.12195628,-29.43510000,-4.07513700
43.12529028,-34.02814000,-4.07513700
43.12862428,-38.62117000,-4.07513700
43.13195828,-47.80724000,-4.07513700
43.13529228,-52.40028000,-4.07513700
43.13862628,-61.58635000,-4.07513700
43.14196028,-66.17938000,-4.07513700
43.14529428,-70.77242000,-4.07513700
43.14862828,-66.17938000,-4.07513700
43.15196228,-66.17938000,-4.07513700
43.15529628,-70.77242000,-4.07513700
43.15863028,-66.17938000,-4.12091400
43.16196428,-66.17938000,-4.07513700
43.16529828,-66.17938000,-4.07513700
43.16863228,-61.58635000,-4.07513700
43.17196628,-52.40028000,-4.07513700
43.17530028,-47.80724000,-4.07513700
43.17863428,-43.21421000,-4.12091400
43.18196828,-38.62117000,-4.07513700
43.18530228,-29.43510000,-4.07513700
43.18863628,-29.43510000,-4.07513700
43.19197028,-29.43510000,-4.07513700
43.19530428,-29.43510000,-4.07513700
43.19863828,-29.43510000,-4.07513700
43.20197228,-24.84207000,-4.07513700
43.20530628,-29.43510000,-4.07513700
43.20864028,-29.43510000,-4.07513700
43.21197428,-38.62117000,-4.07513700
43.21530828,-43.21421000,-4.07513700
43.21864228,-47.80724000,-4.07513700
43.22197628,-52.40028000,-4.07513700
43.22531028,-56.99331000,-4.07513700
43.22864428,-61.58635000,-4.07513700
43.23197828,-66.17938000,-4.07513700
43.23531228,-70.77242000,-4.12091400
43.23864628,-75.36546000,-4.07513700
43.24198028,-75.36546000,-4.07513700
43.24531428,-75.36546000,-4.12091400
43.24864828,-70.77242000,-4.07513700
43.25198228,-66.17938000,-4.07513700
43.25531628,-66.17938000,-4.07513700
43.25865028,-61.58635000,-4.07513700
43.26198428,-56.99331000,-4.07513700
43.26531828,-52.40028000,-4.07513700
43.26865228,-47.80724000,-4.07513700
43.27198628,-43.21421000,-4.07513700
43.27532028,-34.02814000,-4.07513700
43.27865428,-29.43510000,-4.07513700
43.28198828,-29.43510000,-4.07513700
43.28532228,-29.43510000,-4.07513700
43.28865628,-29.43510000,-4.07513700
43.29199028,-29.43510000,-4.07513700
43.29532428,-34.02814000,-4.07513700
43.29865828,-34.02814000,-4.07513700
43.30199228,-38.62117000,-4.07513700
43.30532628,-43.21421000,-4.07513700
43.30866028,-47.80724000,-4.07513700
43.31199428,-52.40028000,-4.12091400
43.31532828,-56.99331000,-4.07513700
43.31866228,-66.17938000,-4.07513700
43.32199628,-75.36546000,-4.07513700
43.32533028,-75.36546000,-4.07513700
43.32866428,-75.36546000,-4.07513700
43.33199828,-75.36546000,-4.07513700
43.33533228,-75.36546000,-4.07513700
43.33866628,-75.36546000,-4.12091400
43.34200028,-75.36546000,-4.07513700
43.34533428,-70.77242000,-4.07513700
43.34866828,-66.17938000,-4.07513700
43.35200228,-56.99331000,-4.07513700
43.35533628,-52.40028000,-4.07513700
43.35867028,-47.80724000,-4.07513700
43.36200428,-43.21421000,-4.12091400
43.36533828,-38.62117000,-4.12091400
43.36867228,-38.62117000,-4.07513700
43.37200628,-34.02814000,-4.12091400
43.37534028,-34.02814000,-4.07513700
43.37867428,-34.02814000,-4.07513700
43.38200828,-34.02814000,-4.07513700
43.38534228,-34.02814000,-4.12091400
43.38867628,-38.62117000,-4.07513700
43.39201028,-47.80724000,-4.07513700
43.39534428,-47.80724000,-4.12091400
43.39867828,-56.99331000,-4.07513700
43.40201228,-56.99331000,-4.07513700
43.40534628,-66.17938000,-4.07513700
43.40868028,-66.17938000,-4.12091400
43.41201428,-75.36546000,-4.07513700
43.41534828,-75.36546000,-4.07513700
43.41868228,-79.95850000,-4.07513700
43.42201628,-84.53626000,-4.07513700
43.42535028,-79.95850000,-4.07513700
43.42868428,-79.95850000,-4.07513700
43.43201828,-75.36546000,-4.07513700
43.43535228,-66.17938000,-4.07513700
